Year,Trip,Date,Time,Location,Depth_m,Placement,NomDepth_m,Metric,Units,Value
2021,3,20210818,13:30:48,Frog,1.55,mid,1.5,Conductivity,uS/cm,7.6
2021,3,20210818,13:30:48,Frog,1.55,mid,1.5,Phycocyanin,RFU,0.05
2021,3,20210818,13:30:48,Frog,1.55,mid,1.5,pH,NA,7.2
2021,3,20210818,13:30:48,Frog,1.55,mid,1.5,Temperature,degrees Celsius,19.277
2021,3,20210818,13:32:33,Frog,2.523,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:32:33,Frog,2.523,bottom,3,DO,mg/L,6.55
2021,3,20210818,13:32:33,Frog,2.523,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:32:33,Frog,2.523,bottom,3,Phycocyanin,RFU,0.08
2021,3,20210818,13:32:33,Frog,2.523,bottom,3,pH,NA,7.19
2021,3,20210818,13:32:33,Frog,2.523,bottom,3,Temperature,degrees Celsius,19.11
2021,3,20210818,13:32:38,Frog,2.522,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:32:38,Frog,2.522,bottom,3,DO,mg/L,6.55
2021,3,20210818,13:32:38,Frog,2.522,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:32:38,Frog,2.522,bottom,3,Phycocyanin,RFU,0.07
2021,3,20210818,13:32:38,Frog,2.522,bottom,3,pH,NA,7.19
2021,3,20210818,13:32:38,Frog,2.522,bottom,3,Temperature,degrees Celsius,19.11
2021,3,20210818,13:32:43,Frog,2.522,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:32:43,Frog,2.522,bottom,3,DO,mg/L,6.55
2021,3,20210818,13:32:43,Frog,2.522,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:32:43,Frog,2.522,bottom,3,Phycocyanin,RFU,0.08
2021,3,20210818,13:32:43,Frog,2.522,bottom,3,pH,NA,7.19
2021,3,20210818,13:32:43,Frog,2.522,bottom,3,Temperature,degrees Celsius,19.111
2021,3,20210818,13:32:48,Frog,2.522,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:32:48,Frog,2.522,bottom,3,DO,mg/L,6.55
2021,3,20210818,13:32:48,Frog,2.522,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:32:48,Frog,2.522,bottom,3,Phycocyanin,RFU,0.07
2021,3,20210818,13:32:48,Frog,2.522,bottom,3,pH,NA,7.19
2021,3,20210818,13:32:48,Frog,2.522,bottom,3,Temperature,degrees Celsius,19.112
2021,3,20210818,13:32:53,Frog,2.523,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:32:53,Frog,2.523,bottom,3,DO,mg/L,6.55
2021,3,20210818,13:32:53,Frog,2.523,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:32:53,Frog,2.523,bottom,3,Phycocyanin,RFU,0.08
2021,3,20210818,13:32:53,Frog,2.523,bottom,3,pH,NA,7.19
2021,3,20210818,13:32:53,Frog,2.523,bottom,3,Temperature,degrees Celsius,19.111
2021,3,20210818,13:32:58,Frog,2.523,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:32:58,Frog,2.523,bottom,3,DO,mg/L,6.55
2021,3,20210818,13:32:58,Frog,2.523,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:32:58,Frog,2.523,bottom,3,Phycocyanin,RFU,0.1
2021,3,20210818,13:32:58,Frog,2.523,bottom,3,pH,NA,7.19
2021,3,20210818,13:32:58,Frog,2.523,bottom,3,Temperature,degrees Celsius,19.108
2021,3,20210818,13:33:03,Frog,2.522,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:33:03,Frog,2.522,bottom,3,DO,mg/L,6.55
2021,3,20210818,13:33:03,Frog,2.522,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:33:03,Frog,2.522,bottom,3,Phycocyanin,RFU,0.08
2021,3,20210818,13:33:03,Frog,2.522,bottom,3,pH,NA,7.19
2021,3,20210818,13:33:03,Frog,2.522,bottom,3,Temperature,degrees Celsius,19.103
2021,3,20210818,13:33:08,Frog,2.523,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:33:08,Frog,2.523,bottom,3,DO,mg/L,6.54
2021,3,20210818,13:33:08,Frog,2.523,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:33:08,Frog,2.523,bottom,3,Phycocyanin,RFU,0.06
2021,3,20210818,13:33:08,Frog,2.523,bottom,3,pH,NA,7.19
2021,3,20210818,13:33:08,Frog,2.523,bottom,3,Temperature,degrees Celsius,19.1
2021,3,20210818,13:33:13,Frog,2.524,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:33:13,Frog,2.524,bottom,3,DO,mg/L,6.54
2021,3,20210818,13:33:13,Frog,2.524,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:33:13,Frog,2.524,bottom,3,Phycocyanin,RFU,0.11
2021,3,20210818,13:33:13,Frog,2.524,bottom,3,pH,NA,7.18
2021,3,20210818,13:33:13,Frog,2.524,bottom,3,Temperature,degrees Celsius,19.1
2021,3,20210818,13:33:18,Frog,2.524,bottom,3,Chlorophylla,RFU,0
2021,3,20210818,13:33:18,Frog,2.524,bottom,3,DO,mg/L,6.54
2021,3,20210818,13:33:18,Frog,2.524,bottom,3,Conductivity,uS/cm,7.6
2021,3,20210818,13:33:18,Frog,2.524,bottom,3,Phycocyanin,RFU,0.1
2021,3,20210818,13:33:18,Frog,2.524,bottom,3,pH,NA,7.18
2021,3,20210818,13:33:18,Frog,2.524,bottom,3,Temperature,degrees Celsius,19.101
2022,1,20220626,15:07:50,Frog,-0.001,surface,0,Chlorophylla,RFU,0.15
2022,1,20220626,15:07:50,Frog,-0.001,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:07:50,Frog,-0.001,surface,0,Phycocyanin,RFU,0.76
2022,1,20220626,15:07:50,Frog,-0.001,surface,0,pH,NA,8.12
2022,1,20220626,15:07:50,Frog,-0.001,surface,0,Temperature,degrees Celsius,16.647
2022,1,20220626,15:07:55,Frog,-0.001,surface,0,Chlorophylla,RFU,0.17
2022,1,20220626,15:07:55,Frog,-0.001,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:07:55,Frog,-0.001,surface,0,Phycocyanin,RFU,0.78
2022,1,20220626,15:07:55,Frog,-0.001,surface,0,pH,NA,8.1
2022,1,20220626,15:07:55,Frog,-0.001,surface,0,Temperature,degrees Celsius,16.645
2022,1,20220626,15:08:00,Frog,0,surface,0,Chlorophylla,RFU,0.15
2022,1,20220626,15:08:00,Frog,0,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:08:00,Frog,0,surface,0,Phycocyanin,RFU,0.81
2022,1,20220626,15:08:00,Frog,0,surface,0,pH,NA,8.08
2022,1,20220626,15:08:00,Frog,0,surface,0,Temperature,degrees Celsius,16.645
2022,1,20220626,15:08:05,Frog,0,surface,0,Chlorophylla,RFU,0.14
2022,1,20220626,15:08:05,Frog,0,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:08:05,Frog,0,surface,0,Phycocyanin,RFU,0.79
2022,1,20220626,15:08:05,Frog,0,surface,0,pH,NA,8.06
2022,1,20220626,15:08:05,Frog,0,surface,0,Temperature,degrees Celsius,16.643
2022,1,20220626,15:08:10,Frog,0,surface,0,Chlorophylla,RFU,0.17
2022,1,20220626,15:08:10,Frog,0,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:08:10,Frog,0,surface,0,Phycocyanin,RFU,0.81
2022,1,20220626,15:08:10,Frog,0,surface,0,pH,NA,8.05
2022,1,20220626,15:08:10,Frog,0,surface,0,Temperature,degrees Celsius,16.643
2022,1,20220626,15:08:15,Frog,0,surface,0,Chlorophylla,RFU,0.15
2022,1,20220626,15:08:15,Frog,0,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:08:15,Frog,0,surface,0,Phycocyanin,RFU,0.82
2022,1,20220626,15:08:15,Frog,0,surface,0,pH,NA,8.03
2022,1,20220626,15:08:15,Frog,0,surface,0,Temperature,degrees Celsius,16.645
2022,1,20220626,15:08:20,Frog,0,surface,0,Chlorophylla,RFU,0.14
2022,1,20220626,15:08:20,Frog,0,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:08:20,Frog,0,surface,0,Phycocyanin,RFU,0.83
2022,1,20220626,15:08:20,Frog,0,surface,0,pH,NA,8.01
2022,1,20220626,15:08:20,Frog,0,surface,0,Temperature,degrees Celsius,16.647
2022,1,20220626,15:08:25,Frog,0,surface,0,Chlorophylla,RFU,0.13
2022,1,20220626,15:08:25,Frog,0,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:08:25,Frog,0,surface,0,Phycocyanin,RFU,0.86
2022,1,20220626,15:08:25,Frog,0,surface,0,pH,NA,7.99
2022,1,20220626,15:08:25,Frog,0,surface,0,Temperature,degrees Celsius,16.645
2022,1,20220626,15:08:30,Frog,0,surface,0,Chlorophylla,RFU,0.15
2022,1,20220626,15:08:30,Frog,0,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:08:30,Frog,0,surface,0,Phycocyanin,RFU,0.86
2022,1,20220626,15:08:30,Frog,0,surface,0,pH,NA,7.97
2022,1,20220626,15:08:30,Frog,0,surface,0,Temperature,degrees Celsius,16.641
2022,1,20220626,15:08:35,Frog,0,surface,0,Chlorophylla,RFU,0.16
2022,1,20220626,15:08:35,Frog,0,surface,0,Conductivity,uS/cm,6.1
2022,1,20220626,15:08:35,Frog,0,surface,0,Phycocyanin,RFU,0.89
2022,1,20220626,15:08:35,Frog,0,surface,0,pH,NA,7.95
2022,1,20220626,15:08:35,Frog,0,surface,0,Temperature,degrees Celsius,16.641
2022,1,20220626,15:09:55,Frog,1.238,mid,1.5,Chlorophylla,RFU,0.2
2022,1,20220626,15:09:55,Frog,1.238,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:09:55,Frog,1.238,mid,1.5,Phycocyanin,RFU,1.06
2022,1,20220626,15:09:55,Frog,1.238,mid,1.5,pH,NA,7.88
2022,1,20220626,15:09:55,Frog,1.238,mid,1.5,Temperature,degrees Celsius,15.284
2022,1,20220626,15:10:00,Frog,1.234,mid,1.5,Chlorophylla,RFU,0.2
2022,1,20220626,15:10:00,Frog,1.234,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:10:00,Frog,1.234,mid,1.5,Phycocyanin,RFU,1.06
2022,1,20220626,15:10:00,Frog,1.234,mid,1.5,pH,NA,7.87
2022,1,20220626,15:10:00,Frog,1.234,mid,1.5,Temperature,degrees Celsius,15.286
2022,1,20220626,15:10:05,Frog,1.231,mid,1.5,Chlorophylla,RFU,0.2
2022,1,20220626,15:10:05,Frog,1.231,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:10:05,Frog,1.231,mid,1.5,Phycocyanin,RFU,1.07
2022,1,20220626,15:10:05,Frog,1.231,mid,1.5,pH,NA,7.86
2022,1,20220626,15:10:05,Frog,1.231,mid,1.5,Temperature,degrees Celsius,15.283
2022,1,20220626,15:10:10,Frog,1.229,mid,1.5,Chlorophylla,RFU,0.18
2022,1,20220626,15:10:10,Frog,1.229,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:10:10,Frog,1.229,mid,1.5,Phycocyanin,RFU,1.09
2022,1,20220626,15:10:10,Frog,1.229,mid,1.5,pH,NA,7.86
2022,1,20220626,15:10:10,Frog,1.229,mid,1.5,Temperature,degrees Celsius,15.28
2022,1,20220626,15:10:15,Frog,1.228,mid,1.5,Chlorophylla,RFU,0.19
2022,1,20220626,15:10:15,Frog,1.228,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:10:15,Frog,1.228,mid,1.5,Phycocyanin,RFU,1.1
2022,1,20220626,15:10:15,Frog,1.228,mid,1.5,pH,NA,7.85
2022,1,20220626,15:10:15,Frog,1.228,mid,1.5,Temperature,degrees Celsius,15.276
2022,1,20220626,15:10:20,Frog,1.228,mid,1.5,Chlorophylla,RFU,0.18
2022,1,20220626,15:10:20,Frog,1.228,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:10:20,Frog,1.228,mid,1.5,Phycocyanin,RFU,1.1
2022,1,20220626,15:10:20,Frog,1.228,mid,1.5,pH,NA,7.84
2022,1,20220626,15:10:20,Frog,1.228,mid,1.5,Temperature,degrees Celsius,15.27
2022,1,20220626,15:10:25,Frog,1.226,mid,1.5,Chlorophylla,RFU,0.19
2022,1,20220626,15:10:25,Frog,1.226,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:10:25,Frog,1.226,mid,1.5,Phycocyanin,RFU,1.1
2022,1,20220626,15:10:25,Frog,1.226,mid,1.5,pH,NA,7.84
2022,1,20220626,15:10:25,Frog,1.226,mid,1.5,Temperature,degrees Celsius,15.273
2022,1,20220626,15:10:30,Frog,1.226,mid,1.5,Chlorophylla,RFU,0.19
2022,1,20220626,15:10:30,Frog,1.226,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:10:30,Frog,1.226,mid,1.5,Phycocyanin,RFU,1.1
2022,1,20220626,15:10:30,Frog,1.226,mid,1.5,pH,NA,7.83
2022,1,20220626,15:10:30,Frog,1.226,mid,1.5,Temperature,degrees Celsius,15.289
2022,1,20220626,15:10:35,Frog,1.228,mid,1.5,Chlorophylla,RFU,0.2
2022,1,20220626,15:10:35,Frog,1.228,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:10:35,Frog,1.228,mid,1.5,Phycocyanin,RFU,1.11
2022,1,20220626,15:10:35,Frog,1.228,mid,1.5,pH,NA,7.82
2022,1,20220626,15:10:35,Frog,1.228,mid,1.5,Temperature,degrees Celsius,15.304
2022,1,20220626,15:10:40,Frog,1.231,mid,1.5,Chlorophylla,RFU,0.18
2022,1,20220626,15:10:40,Frog,1.231,mid,1.5,Conductivity,uS/cm,6.1
2022,1,20220626,15:10:40,Frog,1.231,mid,1.5,Phycocyanin,RFU,1.12
2022,1,20220626,15:10:40,Frog,1.231,mid,1.5,pH,NA,7.82
2022,1,20220626,15:10:40,Frog,1.231,mid,1.5,Temperature,degrees Celsius,15.309
2022,1,20220626,15:11:55,Frog,2.811,bottom,3,Chlorophylla,RFU,0.17
2022,1,20220626,15:11:55,Frog,2.811,bottom,3,Conductivity,uS/cm,6.2
2022,1,20220626,15:11:55,Frog,2.811,bottom,3,Phycocyanin,RFU,1.19
2022,1,20220626,15:11:55,Frog,2.811,bottom,3,pH,NA,7.78
2022,1,20220626,15:11:55,Frog,2.811,bottom,3,Temperature,degrees Celsius,14.733
2022,1,20220626,15:12:00,Frog,2.812,bottom,3,Chlorophylla,RFU,0.16
2022,1,20220626,15:12:00,Frog,2.812,bottom,3,Conductivity,uS/cm,6.2
2022,1,20220626,15:12:00,Frog,2.812,bottom,3,Phycocyanin,RFU,1.17
2022,1,20220626,15:12:00,Frog,2.812,bottom,3,pH,NA,7.77
2022,1,20220626,15:12:00,Frog,2.812,bottom,3,Temperature,degrees Celsius,14.725
2022,1,20220626,15:12:05,Frog,2.813,bottom,3,Chlorophylla,RFU,0.19
2022,1,20220626,15:12:05,Frog,2.813,bottom,3,Conductivity,uS/cm,6.2
2022,1,20220626,15:12:05,Frog,2.813,bottom,3,Phycocyanin,RFU,1.17
2022,1,20220626,15:12:05,Frog,2.813,bottom,3,pH,NA,7.77
2022,1,20220626,15:12:05,Frog,2.813,bottom,3,Temperature,degrees Celsius,14.72
2022,1,20220626,15:12:10,Frog,2.814,bottom,3,Chlorophylla,RFU,0.2
2022,1,20220626,15:12:10,Frog,2.814,bottom,3,Conductivity,uS/cm,6.2
2022,1,20220626,15:12:10,Frog,2.814,bottom,3,Phycocyanin,RFU,1.19
2022,1,20220626,15:12:10,Frog,2.814,bottom,3,pH,NA,7.77
2022,1,20220626,15:12:10,Frog,2.814,bottom,3,Temperature,degrees Celsius,14.718
2022,1,20220626,15:12:15,Frog,2.815,bottom,3,Chlorophylla,RFU,0.21
2022,1,20220626,15:12:15,Frog,2.815,bottom,3,Conductivity,uS/cm,6.2
2022,1,20220626,15:12:15,Frog,2.815,bottom,3,Phycocyanin,RFU,1.22
2022,1,20220626,15:12:15,Frog,2.815,bottom,3,pH,NA,7.76
2022,1,20220626,15:12:15,Frog,2.815,bottom,3,Temperature,degrees Celsius,14.722
2022,1,20220626,15:12:20,Frog,2.816,bottom,3,Chlorophylla,RFU,0.19
2022,1,20220626,15:12:20,Frog,2.816,bottom,3,Conductivity,uS/cm,6.2
2022,1,20220626,15:12:20,Frog,2.816,bottom,3,Phycocyanin,RFU,1.22
2022,1,20220626,15:12:20,Frog,2.816,bottom,3,pH,NA,7.76
2022,1,20220626,15:12:20,Frog,2.816,bottom,3,Temperature,degrees Celsius,14.725
2022,1,20220626,15:12:25,Frog,2.817,bottom,3,Chlorophylla,RFU,0.17
2022,1,20220626,15:12:25,Frog,2.817,bottom,3,Conductivity,uS/cm,6.2
2022,1,20220626,15:12:25,Frog,2.817,bottom,3,Phycocyanin,RFU,1.22
2022,1,20220626,15:12:25,Frog,2.817,bottom,3,pH,NA,7.76
2022,1,20220626,15:12:25,Frog,2.817,bottom,3,Temperature,degrees Celsius,14.726
2022,1,20220626,15:12:30,Frog,2.817,bottom,3,Chlorophylla,RFU,0.15
2022,1,20220626,15:12:30,Frog,2.817,bottom,3,Conductivity,uS/cm,6.2
2022,1,20220626,15:12:30,Frog,2.817,bottom,3,Phycocyanin,RFU,1.21
2022,1,20220626,15:12:30,Frog,2.817,bottom,3,pH,NA,7.75
2022,1,20220626,15:12:30,Frog,2.817,bottom,3,Temperature,degrees Celsius,14.725
2022,1,20220626,15:12:35,Frog,2.818,bottom,3,Chlorophylla,RFU,0.14
2022,1,20220626,15:12:35,Frog,2.818,bottom,3,Conductivity,uS/cm,6.3
2022,1,20220626,15:12:35,Frog,2.818,bottom,3,Phycocyanin,RFU,1.18
2022,1,20220626,15:12:35,Frog,2.818,bottom,3,pH,NA,7.75
2022,1,20220626,15:12:35,Frog,2.818,bottom,3,Temperature,degrees Celsius,14.723
2022,1,20220626,15:12:40,Frog,2.818,bottom,3,Chlorophylla,RFU,0.15
2022,1,20220626,15:12:40,Frog,2.818,bottom,3,Conductivity,uS/cm,6.3
2022,1,20220626,15:12:40,Frog,2.818,bottom,3,Phycocyanin,RFU,1.17
2022,1,20220626,15:12:40,Frog,2.818,bottom,3,pH,NA,7.75
2022,1,20220626,15:12:40,Frog,2.818,bottom,3,Temperature,degrees Celsius,14.724
2022,2,20220714,14:49:15,Frog,0,surface,0,Chlorophylla,RFU,0.07
2022,2,20220714,14:49:15,Frog,0,surface,0,Conductivity,uS/cm,7.3
2022,2,20220714,14:49:15,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:49:15,Frog,0,surface,0,pH,NA,7.44
2022,2,20220714,14:49:15,Frog,0,surface,0,Temperature,degrees Celsius,20.459
2022,2,20220714,14:49:20,Frog,0,surface,0,Chlorophylla,RFU,0.07
2022,2,20220714,14:49:20,Frog,0,surface,0,Conductivity,uS/cm,7.3
2022,2,20220714,14:49:20,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:49:20,Frog,0,surface,0,pH,NA,7.44
2022,2,20220714,14:49:20,Frog,0,surface,0,Temperature,degrees Celsius,20.461
2022,2,20220714,14:49:25,Frog,0,surface,0,Chlorophylla,RFU,0.06
2022,2,20220714,14:49:25,Frog,0,surface,0,Conductivity,uS/cm,7.3
2022,2,20220714,14:49:25,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:49:25,Frog,0,surface,0,pH,NA,7.43
2022,2,20220714,14:49:25,Frog,0,surface,0,Temperature,degrees Celsius,20.462
2022,2,20220714,14:49:30,Frog,0,surface,0,Chlorophylla,RFU,0.05
2022,2,20220714,14:49:30,Frog,0,surface,0,Conductivity,uS/cm,7.2
2022,2,20220714,14:49:30,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:49:30,Frog,0,surface,0,pH,NA,7.43
2022,2,20220714,14:49:30,Frog,0,surface,0,Temperature,degrees Celsius,20.455
2022,2,20220714,14:49:35,Frog,0,surface,0,Chlorophylla,RFU,0.02
2022,2,20220714,14:49:35,Frog,0,surface,0,Conductivity,uS/cm,7.2
2022,2,20220714,14:49:35,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:49:35,Frog,0,surface,0,pH,NA,7.42
2022,2,20220714,14:49:35,Frog,0,surface,0,Temperature,degrees Celsius,20.442
2022,2,20220714,14:49:40,Frog,0,surface,0,Chlorophylla,RFU,0.03
2022,2,20220714,14:49:40,Frog,0,surface,0,Conductivity,uS/cm,7.2
2022,2,20220714,14:49:40,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:49:40,Frog,0,surface,0,pH,NA,7.42
2022,2,20220714,14:49:40,Frog,0,surface,0,Temperature,degrees Celsius,20.438
2022,2,20220714,14:49:45,Frog,0,surface,0,Chlorophylla,RFU,0.04
2022,2,20220714,14:49:45,Frog,0,surface,0,Conductivity,uS/cm,7.2
2022,2,20220714,14:49:45,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:49:45,Frog,0,surface,0,pH,NA,7.41
2022,2,20220714,14:49:45,Frog,0,surface,0,Temperature,degrees Celsius,20.44
2022,2,20220714,14:49:50,Frog,0,surface,0,Chlorophylla,RFU,0.05
2022,2,20220714,14:49:50,Frog,0,surface,0,Conductivity,uS/cm,7.2
2022,2,20220714,14:49:50,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:49:50,Frog,0,surface,0,pH,NA,7.41
2022,2,20220714,14:49:50,Frog,0,surface,0,Temperature,degrees Celsius,20.444
2022,2,20220714,14:49:55,Frog,0,surface,0,Chlorophylla,RFU,0.06
2022,2,20220714,14:49:55,Frog,0,surface,0,Conductivity,uS/cm,7.2
2022,2,20220714,14:49:55,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:49:55,Frog,0,surface,0,pH,NA,7.41
2022,2,20220714,14:49:55,Frog,0,surface,0,Temperature,degrees Celsius,20.439
2022,2,20220714,14:50:00,Frog,0,surface,0,Chlorophylla,RFU,0.07
2022,2,20220714,14:50:00,Frog,0,surface,0,Conductivity,uS/cm,7.2
2022,2,20220714,14:50:00,Frog,0,surface,0,Phycocyanin,RFU,0
2022,2,20220714,14:50:00,Frog,0,surface,0,pH,NA,7.41
2022,2,20220714,14:50:00,Frog,0,surface,0,Temperature,degrees Celsius,20.435
2022,2,20220714,14:51:15,Frog,1.231,mid,1.5,Chlorophylla,RFU,0.07
2022,2,20220714,14:51:15,Frog,1.231,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:51:15,Frog,1.231,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:51:15,Frog,1.231,mid,1.5,pH,NA,7.38
2022,2,20220714,14:51:15,Frog,1.231,mid,1.5,Temperature,degrees Celsius,20.337
2022,2,20220714,14:51:20,Frog,1.232,mid,1.5,Chlorophylla,RFU,0.08
2022,2,20220714,14:51:20,Frog,1.232,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:51:20,Frog,1.232,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:51:20,Frog,1.232,mid,1.5,pH,NA,7.39
2022,2,20220714,14:51:20,Frog,1.232,mid,1.5,Temperature,degrees Celsius,20.33
2022,2,20220714,14:51:25,Frog,1.233,mid,1.5,Chlorophylla,RFU,0.07
2022,2,20220714,14:51:25,Frog,1.233,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:51:25,Frog,1.233,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:51:25,Frog,1.233,mid,1.5,pH,NA,7.39
2022,2,20220714,14:51:25,Frog,1.233,mid,1.5,Temperature,degrees Celsius,20.32
2022,2,20220714,14:51:30,Frog,1.232,mid,1.5,Chlorophylla,RFU,0.07
2022,2,20220714,14:51:30,Frog,1.232,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:51:30,Frog,1.232,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:51:30,Frog,1.232,mid,1.5,pH,NA,7.38
2022,2,20220714,14:51:30,Frog,1.232,mid,1.5,Temperature,degrees Celsius,20.315
2022,2,20220714,14:51:35,Frog,1.229,mid,1.5,Chlorophylla,RFU,0.07
2022,2,20220714,14:51:35,Frog,1.229,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:51:35,Frog,1.229,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:51:35,Frog,1.229,mid,1.5,pH,NA,7.38
2022,2,20220714,14:51:35,Frog,1.229,mid,1.5,Temperature,degrees Celsius,20.318
2022,2,20220714,14:51:40,Frog,1.229,mid,1.5,Chlorophylla,RFU,0.08
2022,2,20220714,14:51:40,Frog,1.229,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:51:40,Frog,1.229,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:51:40,Frog,1.229,mid,1.5,pH,NA,7.24
2022,2,20220714,14:51:40,Frog,1.229,mid,1.5,Temperature,degrees Celsius,20.322
2022,2,20220714,14:51:45,Frog,1.229,mid,1.5,Chlorophylla,RFU,0.08
2022,2,20220714,14:51:45,Frog,1.229,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:51:45,Frog,1.229,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:51:45,Frog,1.229,mid,1.5,pH,NA,7.39
2022,2,20220714,14:51:45,Frog,1.229,mid,1.5,Temperature,degrees Celsius,20.319
2022,2,20220714,14:51:50,Frog,1.23,mid,1.5,Chlorophylla,RFU,0.07
2022,2,20220714,14:51:50,Frog,1.23,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:51:50,Frog,1.23,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:51:50,Frog,1.23,mid,1.5,pH,NA,7.4
2022,2,20220714,14:51:50,Frog,1.23,mid,1.5,Temperature,degrees Celsius,20.312
2022,2,20220714,14:51:55,Frog,1.23,mid,1.5,Chlorophylla,RFU,0.07
2022,2,20220714,14:51:55,Frog,1.23,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:51:55,Frog,1.23,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:51:55,Frog,1.23,mid,1.5,pH,NA,7.38
2022,2,20220714,14:51:55,Frog,1.23,mid,1.5,Temperature,degrees Celsius,20.307
2022,2,20220714,14:52:00,Frog,1.231,mid,1.5,Chlorophylla,RFU,0.08
2022,2,20220714,14:52:00,Frog,1.231,mid,1.5,Conductivity,uS/cm,7.3
2022,2,20220714,14:52:00,Frog,1.231,mid,1.5,Phycocyanin,RFU,0
2022,2,20220714,14:52:00,Frog,1.231,mid,1.5,pH,NA,7.39
2022,2,20220714,14:52:00,Frog,1.231,mid,1.5,Temperature,degrees Celsius,20.31
2022,2,20220714,14:53:55,Frog,2.779,bottom,3,Chlorophylla,RFU,0.05
2022,2,20220714,14:53:55,Frog,2.779,bottom,3,Conductivity,uS/cm,7.3
2022,2,20220714,14:53:55,Frog,2.779,bottom,3,Phycocyanin,RFU,0
2022,2,20220714,14:53:55,Frog,2.779,bottom,3,pH,NA,7.37
2022,2,20220714,14:53:55,Frog,2.779,bottom,3,Temperature,degrees Celsius,19.902
2022,2,20220714,14:54:00,Frog,2.778,bottom,3,Chlorophylla,RFU,0.07
2022,2,20220714,14:54:00,Frog,2.778,bottom,3,Conductivity,uS/cm,7.3
2022,2,20220714,14:54:00,Frog,2.778,bottom,3,Phycocyanin,RFU,0
2022,2,20220714,14:54:00,Frog,2.778,bottom,3,pH,NA,7.38
