SampleLabel,Date,Location,Section,Trip,Year,Sample_Type,Metric,Conc,Units,MDL,Comments
FR_A_1.21_ANI_DU,20210616,Frog,A,1,2021,Duplicate,Br,NA,milligrams per liter,0.1,below method detection limit
FR_A_1.21_ANI_DU,20210616,Frog,A,1,2021,Duplicate,SO4,0.2,milligrams per liter,0.08,NA
FR_B_1.21_ANI_ZZ,20210616,Frog,B,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
FR_B_1.21_ANI_ZZ,20210616,Frog,B,1,2021,Standard,Cl,0.2,milligrams per liter,0.03,NA
FR_B_1.21_ANI_ZZ,20210616,Frog,B,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
FR_B_1.21_ANI_ZZ,20210616,Frog,B,1,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
FR_C_1.21_ANI_ZZ,20210616,Frog,C,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
FR_C_1.21_ANI_ZZ,20210616,Frog,C,1,2021,Standard,Cl,0.2,milligrams per liter,0.03,NA
FR_C_1.21_ANI_ZZ,20210616,Frog,C,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
FR_C_1.21_ANI_ZZ,20210616,Frog,C,1,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
HE_A_1.21_ANI_ZZ,20210617,Heather,A,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
HE_A_1.21_ANI_ZZ,20210617,Heather,A,1,2021,Standard,Cl,0.5,milligrams per liter,0.03,NA
HE_A_1.21_ANI_ZZ,20210617,Heather,A,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
HE_A_1.21_ANI_ZZ,20210617,Heather,A,1,2021,Standard,SO4,0.1,milligrams per liter,0.08,NA
HE_B_1.21_ANI_ZZ,20210617,Heather,B,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
HE_B_1.21_ANI_ZZ,20210617,Heather,B,1,2021,Standard,Cl,0.4,milligrams per liter,0.03,NA
HE_B_1.21_ANI_ZZ,20210617,Heather,B,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
HE_B_1.21_ANI_ZZ,20210617,Heather,B,1,2021,Standard,SO4,0.1,milligrams per liter,0.08,NA
HE_C_1.21_ANI_ZZ,20210617,Heather,C,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
HE_C_1.21_ANI_ZZ,20210617,Heather,C,1,2021,Standard,Cl,0.4,milligrams per liter,0.03,NA
HE_C_1.21_ANI_ZZ,20210617,Heather,C,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
HE_C_1.21_ANI_ZZ,20210617,Heather,C,1,2021,Standard,SO4,0.1,milligrams per liter,0.08,NA
EM_A_1.21_ANI_ZZ,20210618,Emerald,A,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
EM_A_1.21_ANI_ZZ,20210618,Emerald,A,1,2021,Standard,Cl,0.2,milligrams per liter,0.03,NA
EM_A_1.21_ANI_ZZ,20210618,Emerald,A,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
EM_A_1.21_ANI_ZZ,20210618,Emerald,A,1,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
EM_B_1.21_ANI_ZZ,20210618,Emerald,B,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
EM_B_1.21_ANI_ZZ,20210618,Emerald,B,1,2021,Standard,Cl,0.3,milligrams per liter,0.03,NA
EM_B_1.21_ANI_ZZ,20210618,Emerald,B,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
EM_B_1.21_ANI_ZZ,20210618,Emerald,B,1,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
EM_C_1.21_ANI_ZZ,20210618,Emerald,C,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
EM_C_1.21_ANI_ZZ,20210618,Emerald,C,1,2021,Standard,Cl,0.3,milligrams per liter,0.03,NA
EM_C_1.21_ANI_ZZ,20210618,Emerald,C,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
EM_C_1.21_ANI_ZZ,20210618,Emerald,C,1,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
LY_A_1.21_ANI_ZZ,20210620,Lyness,A,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
LY_A_1.21_ANI_ZZ,20210620,Lyness,A,1,2021,Standard,Cl,0.2,milligrams per liter,0.03,NA
LY_A_1.21_ANI_ZZ,20210620,Lyness,A,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
LY_A_1.21_ANI_ZZ,20210620,Lyness,A,1,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
LY_B_1.21_ANI_ZZ,20210620,Lyness,B,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
LY_B_1.21_ANI_ZZ,20210620,Lyness,B,1,2021,Standard,Cl,0.2,milligrams per liter,0.03,NA
LY_B_1.21_ANI_ZZ,20210620,Lyness,B,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
LY_B_1.21_ANI_ZZ,20210620,Lyness,B,1,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
LY_C_1.21_ANI_ZZ,20210620,Lyness,C,1,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
LY_C_1.21_ANI_ZZ,20210620,Lyness,C,1,2021,Standard,Cl,0.2,milligrams per liter,0.03,NA
LY_C_1.21_ANI_ZZ,20210620,Lyness,C,1,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
LY_C_1.21_ANI_ZZ,20210620,Lyness,C,1,2021,Standard,SO4,0.1,milligrams per liter,0.08,NA
EM_A_2.21_ANI_ZZ,20210724,Emerald,A,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
EM_A_2.21_ANI_ZZ,20210724,Emerald,A,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
EM_A_2.21_ANI_ZZ,20210724,Emerald,A,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
EM_A_2.21_ANI_ZZ,20210724,Emerald,A,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
EM_B_2.21_ANI_ZZ,20210724,Emerald,B,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
EM_B_2.21_ANI_ZZ,20210724,Emerald,B,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
EM_B_2.21_ANI_ZZ,20210724,Emerald,B,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
EM_B_2.21_ANI_ZZ,20210724,Emerald,B,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
EM_C_2.21_ANI_ZZ,20210724,Emerald,C,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
EM_C_2.21_ANI_ZZ,20210724,Emerald,C,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
EM_C_2.21_ANI_ZZ,20210724,Emerald,C,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
EM_C_2.21_ANI_ZZ,20210724,Emerald,C,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
FR_A_2.21_ANI_ZZ,20210725,Frog,A,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
FR_A_2.21_ANI_ZZ,20210725,Frog,A,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
FR_A_2.21_ANI_ZZ,20210725,Frog,A,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
FR_A_2.21_ANI_ZZ,20210725,Frog,A,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
FR_B_2.21_ANI_ZZ,20210725,Frog,B,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
FR_B_2.21_ANI_ZZ,20210725,Frog,B,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
FR_B_2.21_ANI_ZZ,20210725,Frog,B,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
FR_B_2.21_ANI_ZZ,20210725,Frog,B,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
FR_C_2.21_ANI_ZZ,20210725,Frog,C,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
FR_C_2.21_ANI_ZZ,20210725,Frog,C,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
FR_C_2.21_ANI_ZZ,20210725,Frog,C,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
FR_C_2.21_ANI_ZZ,20210725,Frog,C,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
HE_A_2.21_ANI_ZZ,20210722,Heather,A,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
HE_A_2.21_ANI_ZZ,20210722,Heather,A,2,2021,Standard,Cl,0.2,milligrams per liter,0.2,NA
HE_A_2.21_ANI_ZZ,20210722,Heather,A,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
HE_A_2.21_ANI_ZZ,20210722,Heather,A,2,2021,Standard,SO4,0.1,milligrams per liter,0.08,NA
HE_B_2.21_ANI_ZZ,20210722,Heather,B,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
HE_B_2.21_ANI_ZZ,20210722,Heather,B,2,2021,Standard,Cl,0.3,milligrams per liter,0.2,NA
HE_B_2.21_ANI_ZZ,20210722,Heather,B,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
HE_B_2.21_ANI_ZZ,20210722,Heather,B,2,2021,Standard,SO4,0.1,milligrams per liter,0.08,NA
HE_C_2.21_ANI_ZZ,20210722,Heather,C,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
HE_C_2.21_ANI_ZZ,20210722,Heather,C,2,2021,Standard,Cl,0.3,milligrams per liter,0.2,NA
HE_C_2.21_ANI_ZZ,20210722,Heather,C,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
HE_C_2.21_ANI_ZZ,20210722,Heather,C,2,2021,Standard,SO4,0.1,milligrams per liter,0.08,NA
LY_A_2.21_ANI_ZZ,20210721,Lyness,A,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
LY_A_2.21_ANI_ZZ,20210721,Lyness,A,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
LY_A_2.21_ANI_ZZ,20210721,Lyness,A,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
LY_A_2.21_ANI_ZZ,20210721,Lyness,A,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
LY_A_2.21_ANI_DU,20210721,Lyness,A,2,2021,Duplicate,Fl,NA,milligrams per liter,0.04,below method detection limit
LY_A_2.21_ANI_DU,20210721,Lyness,A,2,2021,Duplicate,Cl,NA,milligrams per liter,0.2,below method detection limit
LY_A_2.21_ANI_DU,20210721,Lyness,A,2,2021,Duplicate,Br,NA,milligrams per liter,0.05,below method detection limit
LY_A_2.21_ANI_DU,20210721,Lyness,A,2,2021,Duplicate,SO4,0.2,milligrams per liter,0.08,NA
LY_B_2.21_ANI_ZZ,20210721,Lyness,B,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
LY_B_2.21_ANI_ZZ,20210721,Lyness,B,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
LY_B_2.21_ANI_ZZ,20210721,Lyness,B,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
LY_B_2.21_ANI_ZZ,20210721,Lyness,B,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
LY_C_2.21_ANI_ZZ,20210721,Lyness,C,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
LY_C_2.21_ANI_ZZ,20210721,Lyness,C,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
LY_C_2.21_ANI_ZZ,20210721,Lyness,C,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
LY_C_2.21_ANI_ZZ,20210721,Lyness,C,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
PE_A_2.21_ANI_ZZ,20210720,Pear,A,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
PE_A_2.21_ANI_ZZ,20210720,Pear,A,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
PE_A_2.21_ANI_ZZ,20210720,Pear,A,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
PE_A_2.21_ANI_ZZ,20210720,Pear,A,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
PE_B_2.21_ANI_ZZ,20210720,Pear,B,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
PE_B_2.21_ANI_ZZ,20210720,Pear,B,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
PE_B_2.21_ANI_ZZ,20210720,Pear,B,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
PE_B_2.21_ANI_ZZ,20210720,Pear,B,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
PE_C_2.21_ANI_ZZ,20210720,Pear,C,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
PE_C_2.21_ANI_ZZ,20210720,Pear,C,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
PE_C_2.21_ANI_ZZ,20210720,Pear,C,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
PE_C_2.21_ANI_ZZ,20210720,Pear,C,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
TO_A_2.21_ANI_ZZ,20210723,Topaz,A,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
TO_A_2.21_ANI_ZZ,20210723,Topaz,A,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
TO_A_2.21_ANI_ZZ,20210723,Topaz,A,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
TO_A_2.21_ANI_ZZ,20210723,Topaz,A,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
TO_B_2.21_ANI_ZZ,20210723,Topaz,B,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
TO_B_2.21_ANI_ZZ,20210723,Topaz,B,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
TO_B_2.21_ANI_ZZ,20210723,Topaz,B,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
TO_B_2.21_ANI_ZZ,20210723,Topaz,B,2,2021,Standard,SO4,NA,milligrams per liter,0.08,below method detection limit
TO_C_2.21_ANI_ZZ,20210723,Topaz,C,2,2021,Standard,Fl,NA,milligrams per liter,0.04,below method detection limit
TO_C_2.21_ANI_ZZ,20210723,Topaz,C,2,2021,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
TO_C_2.21_ANI_ZZ,20210723,Topaz,C,2,2021,Standard,Br,NA,milligrams per liter,0.05,below method detection limit
TO_C_2.21_ANI_ZZ,20210723,Topaz,C,2,2021,Standard,SO4,0.2,milligrams per liter,0.08,NA
HE_A_3.21_ANI_ZZ,20210817,Heather,A,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
HE_A_3.21_ANI_ZZ,20210817,Heather,A,3,2021,Standard,Cl,0.3,milligrams per liter,0.02,NA
HE_A_3.21_ANI_ZZ,20210817,Heather,A,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
HE_A_3.21_ANI_ZZ,20210817,Heather,A,3,2021,Standard,SO4,NA,milligrams per liter,0.2,below method detection limit
HE_B_3.21_ANI_ZZ,20210817,Heather,B,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
HE_B_3.21_ANI_ZZ,20210817,Heather,B,3,2021,Standard,Cl,0.3,milligrams per liter,0.02,NA
HE_B_3.21_ANI_ZZ,20210817,Heather,B,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
HE_B_3.21_ANI_ZZ,20210817,Heather,B,3,2021,Standard,SO4,NA,milligrams per liter,0.2,below method detection limit
HE_C_3.21_ANI_ZZ,20210817,Heather,C,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
HE_C_3.21_ANI_ZZ,20210817,Heather,C,3,2021,Standard,Cl,0.3,milligrams per liter,0.02,NA
HE_C_3.21_ANI_ZZ,20210817,Heather,C,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
HE_C_3.21_ANI_ZZ,20210817,Heather,C,3,2021,Standard,SO4,NA,milligrams per liter,0.2,below method detection limit
EM_A_3.21_ANI_ZZ,20210820,Emerald,A,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
EM_A_3.21_ANI_ZZ,20210820,Emerald,A,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
EM_A_3.21_ANI_ZZ,20210820,Emerald,A,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
EM_A_3.21_ANI_ZZ,20210820,Emerald,A,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
EM_B_3.21_ANI_ZZ,20210820,Emerald,B,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
EM_B_3.21_ANI_ZZ,20210820,Emerald,B,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
EM_B_3.21_ANI_ZZ,20210820,Emerald,B,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
EM_B_3.21_ANI_ZZ,20210820,Emerald,B,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
EM_C_3.21_ANI_ZZ,20210820,Emerald,C,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
EM_C_3.21_ANI_ZZ,20210820,Emerald,C,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
EM_C_3.21_ANI_ZZ,20210820,Emerald,C,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
EM_C_3.21_ANI_ZZ,20210820,Emerald,C,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
PE_A_3.21_ANI_ZZ,20210821,Pear,A,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
PE_A_3.21_ANI_ZZ,20210821,Pear,A,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
PE_A_3.21_ANI_ZZ,20210821,Pear,A,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
PE_A_3.21_ANI_ZZ,20210821,Pear,A,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
PE_A_3.21_ANI_DU,20210821,Pear,A,3,2021,Duplicate,Fl,NA,milligrams per liter,0.2,below method detection limit
PE_A_3.21_ANI_DU,20210821,Pear,A,3,2021,Duplicate,Cl,0.1,milligrams per liter,0.02,NA
PE_A_3.21_ANI_DU,20210821,Pear,A,3,2021,Duplicate,Br,NA,milligrams per liter,0.1,below method detection limit
PE_A_3.21_ANI_DU,20210821,Pear,A,3,2021,Duplicate,SO4,0.2,milligrams per liter,0.2,NA
PE_B_3.21_ANI_ZZ,20210821,Pear,B,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
PE_B_3.21_ANI_ZZ,20210821,Pear,B,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
PE_B_3.21_ANI_ZZ,20210821,Pear,B,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
PE_B_3.21_ANI_ZZ,20210821,Pear,B,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
PE_C_3.21_ANI_ZZ,20210821,Pear,C,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
PE_C_3.21_ANI_ZZ,20210821,Pear,C,3,2021,Standard,Cl,0.2,milligrams per liter,0.02,NA
PE_C_3.21_ANI_ZZ,20210821,Pear,C,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
PE_C_3.21_ANI_ZZ,20210821,Pear,C,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
LY_A_3.21_ANI_ZZ,20210819,Lyness,A,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
LY_A_3.21_ANI_ZZ,20210819,Lyness,A,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
LY_A_3.21_ANI_ZZ,20210819,Lyness,A,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
LY_A_3.21_ANI_ZZ,20210819,Lyness,A,3,2021,Standard,SO4,NA,milligrams per liter,0.2,below method detection limit
LY_B_3.21_ANI_ZZ,20210819,Lyness,B,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
LY_B_3.21_ANI_ZZ,20210819,Lyness,B,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
LY_B_3.21_ANI_ZZ,20210819,Lyness,B,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
LY_B_3.21_ANI_ZZ,20210819,Lyness,B,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
LY_C_3.21_ANI_ZZ,20210819,Lyness,C,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
LY_C_3.21_ANI_ZZ,20210819,Lyness,C,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
LY_C_3.21_ANI_ZZ,20210819,Lyness,C,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
LY_C_3.21_ANI_ZZ,20210819,Lyness,C,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
FR_A_3.21_ANI_ZZ,20210818,Frog,A,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
FR_A_3.21_ANI_ZZ,20210818,Frog,A,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
FR_A_3.21_ANI_ZZ,20210818,Frog,A,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
FR_A_3.21_ANI_ZZ,20210818,Frog,A,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
FR_B_3.21_ANI_ZZ,20210818,Frog,B,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
FR_B_3.21_ANI_ZZ,20210818,Frog,B,3,2021,Standard,Cl,0.2,milligrams per liter,0.02,NA
FR_B_3.21_ANI_ZZ,20210818,Frog,B,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
FR_B_3.21_ANI_ZZ,20210818,Frog,B,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
FR_C_3.21_ANI_ZZ,20210818,Frog,C,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
FR_C_3.21_ANI_ZZ,20210818,Frog,C,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
FR_C_3.21_ANI_ZZ,20210818,Frog,C,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
FR_C_3.21_ANI_ZZ,20210818,Frog,C,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
TO_A_3.21_ANI_ZZ,20210821,Topaz,A,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
TO_A_3.21_ANI_ZZ,20210821,Topaz,A,3,2021,Standard,Cl,0.2,milligrams per liter,0.02,NA
TO_A_3.21_ANI_ZZ,20210821,Topaz,A,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
TO_A_3.21_ANI_ZZ,20210821,Topaz,A,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
TO_B_3.21_ANI_ZZ,20210821,Topaz,B,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
TO_B_3.21_ANI_ZZ,20210821,Topaz,B,3,2021,Standard,Cl,0.1,milligrams per liter,0.02,NA
TO_B_3.21_ANI_ZZ,20210821,Topaz,B,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
TO_B_3.21_ANI_ZZ,20210821,Topaz,B,3,2021,Standard,SO4,NA,milligrams per liter,0.2,below method detection limit
TO_B_3.21_ANI_DU,20210821,Topaz,B,3,2021,Duplicate,Fl,NA,milligrams per liter,0.2,below method detection limit
TO_B_3.21_ANI_DU,20210821,Topaz,B,3,2021,Duplicate,Cl,0.1,milligrams per liter,0.02,NA
TO_B_3.21_ANI_DU,20210821,Topaz,B,3,2021,Duplicate,Br,NA,milligrams per liter,0.1,below method detection limit
TO_B_3.21_ANI_DU,20210821,Topaz,B,3,2021,Duplicate,SO4,NA,milligrams per liter,0.2,below method detection limit
TO_C_3.21_ANI_ZZ,20210821,Topaz,C,3,2021,Standard,Fl,NA,milligrams per liter,0.2,below method detection limit
TO_C_3.21_ANI_ZZ,20210821,Topaz,C,3,2021,Standard,Cl,0.2,milligrams per liter,0.02,NA
TO_C_3.21_ANI_ZZ,20210821,Topaz,C,3,2021,Standard,Br,NA,milligrams per liter,0.1,below method detection limit
TO_C_3.21_ANI_ZZ,20210821,Topaz,C,3,2021,Standard,SO4,0.2,milligrams per liter,0.2,NA
EM_A_5.21_ANI_ZZ,20211117,Emerald,A,5,2021,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
EM_A_5.21_ANI_ZZ,20211117,Emerald,A,5,2021,Standard,Cl,0.2,milligrams per liter,0.2,NA
EM_A_5.21_ANI_ZZ,20211117,Emerald,A,5,2021,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
EM_A_5.21_ANI_ZZ,20211117,Emerald,A,5,2021,Standard,SO4,NA,milligrams per liter,0.3,below method detection limit
HE_B_5.21_ANI_ZZ,20211117,Heather,B,5,2021,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
HE_B_5.21_ANI_ZZ,20211117,Heather,B,5,2021,Standard,Cl,0.3,milligrams per liter,0.2,NA
HE_B_5.21_ANI_ZZ,20211117,Heather,B,5,2021,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
HE_B_5.21_ANI_ZZ,20211117,Heather,B,5,2021,Standard,SO4,NA,milligrams per liter,0.3,below method detection limit
HE_B_5.21_ANI_DU,20211117,Heather,B,5,2021,Duplicate,Fl,NA,milligrams per liter,0.1,below method detection limit
HE_B_5.21_ANI_DU,20211117,Heather,B,5,2021,Duplicate,Cl,0.3,milligrams per liter,0.2,NA
HE_B_5.21_ANI_DU,20211117,Heather,B,5,2021,Duplicate,Br,NA,milligrams per liter,0.2,below method detection limit
HE_B_5.21_ANI_DU,20211117,Heather,B,5,2021,Duplicate,SO4,NA,milligrams per liter,0.3,below method detection limit
PE_A_5.21_ANI_ZZ,20211117,Pear,A,5,2021,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
PE_A_5.21_ANI_ZZ,20211117,Pear,A,5,2021,Standard,Cl,0.2,milligrams per liter,0.2,NA
PE_A_5.21_ANI_ZZ,20211117,Pear,A,5,2021,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
PE_A_5.21_ANI_ZZ,20211117,Pear,A,5,2021,Standard,SO4,NA,milligrams per liter,0.3,below method detection limit
EM_A_1.22_ANI_ZZ,20220622,Emerald,A,1,2022,Standard,Fl,NA,milligrams per liter,0.1,below method detection limit
EM_A_1.22_ANI_ZZ,20220622,Emerald,A,1,2022,Standard,Cl,NA,milligrams per liter,0.2,below method detection limit
EM_A_1.22_ANI_ZZ,20220622,Emerald,A,1,2022,Standard,Br,NA,milligrams per liter,0.2,below method detection limit
EM_A_1.22_ANI_ZZ,20220622,Emerald,A,1,2022,Standard,SO4,0.4,milligrams per liter,0.3,NA
